id,book_id,title,describe_title,author,describe_detail,price,price_pure_number,ori_price,ori_price_pure_number,discount,publishing_date,publishing_company,star,comment_num,url,image_url
240,p25274220,揭秘深度强化学习 机器学习深度学习人工智能丛书 AlphaGo核心算法揭秘,揭秘深度强化学习 机器学习深度学习人工智能丛书 AlphaGo核心算法揭秘深度学习与强化学习的结合 AlphaGo核心算法 一本书读懂深度学习、强化学习、神经网络（CNN/RNN/RCNN）的底层算法 1000行代码源文件下载160多张学习示意图120多个公式,彭伟,《揭秘深度强化学习 人工智能机器学习技术丛书》是一本详细介绍深度强化学习算法的入门类图书，涉及深度学习和强化学习的相关内容，是人工智能*前沿的研究方向。非常适合想在下一代技术领域立足的人工智能和机器学习算法从业者学习和参考。 机器学习的一个分支是神经网络；神经网络模拟人的大脑，形成神经网络模型，它可以包括很多层次，一般来讲层次越深学习效果越好，很多层的神经网络就是深度学习。 在传统的机器学习中，主要分为非监督学习（unsupervised learning）、监督学习（supervised leaning）和强化学习。强化学习是对决策的学习，简单来讲，强化学习就是用奖励机制，自己调节参数，让算法越来越聪明。 深度强化学习，研究的是如何通过深度学习的方法来解决强化学习的问题。也就是深度学习和强化学习的结合。 《揭秘深度强化学习,¥61.90,61.90,¥89.80,89.80,6.9, 2018-05-01,  水利水电出版社,10.0,445,http://product.dangdang.com/25274220.html,http://img3m0.ddimg.cn/15/1/25274220-1_b_5.jpg
241,p23255589,MySQL技术内幕：InnoDB存储引擎（第2版）（畅销书全新升级，第1版广获好评，资深专家撰写，国内外数据库专家联袂,MySQL技术内幕：InnoDB存储引擎（第2版）（畅销书全新升级，第1版广获好评，资深专家撰写，国内外数据库专家联袂,姜承尧 著,点击查看：,¥54.50,54.50,¥79.00,79.00,6.9, 2013-05-01,  机械工业出版社,9.0,1865,http://product.dangdang.com/23255589.html,images/model/guan/url_none.png
242,p23745571,Java并发编程的艺术,Java并发编程的艺术,方腾飞，魏鹏，程晓明 著,,¥46.60,46.60,¥59.00,59.00,7.9, 2015-07-01,  机械工业出版社,9.0,2484,http://product.dangdang.com/23745571.html,images/model/guan/url_none.png
243,p23790700,Spark快速大数据分析,Spark快速大数据分析机器学习大数据算法参考书 Spark作者及核心成员执笔 精通大数据处理技术,（美）卡劳（Karau，H.） 等著，王道远 译,Spark开发者出品！ 《Spark快速大数据分析》是一本为Spark初学者准备的书，它没有过多深入实现细节，而是更多关注上层用户的具体用法。不过，本书绝不仅仅限于Spark的用法，它对Spark的核心概念和基本原理也有较为全面的介绍，让读者能够知其然且知其所以然。 本书介绍了开源集群计算系统Apache Spark，它可以加速数据分析的实现和运行。利用Spark，你可以用Python、Java以及Scala的简易API来快速操控大规模数据集。 本书由Spark开发者编写，可以让数据科学家和工程师即刻上手。你能学到如何使用简短的代码实现复杂的并行作业，还能了解从简单的批处理作业到流处理以及机器学习等应用。,¥40.70,40.70,¥59.00,59.00,6.9, 2015-09-01,  人民邮电出版社,9.0,4074,http://product.dangdang.com/23790700.html,images/model/guan/url_none.png
244,p25265627,Qt 5.9 C++开发指南,Qt 5.9 C++开发指南QT5.9编程开发指南 提供实例源代码,王维波 栗宝鹃 侯春望,"本书力求比较全面地介绍Qt C 开发应用程序的技术，有以下几个特点。 1.以Qt 5.9 LTS为开发用版本，是目前新版的Qt，未来三年内有持续的支持（上一个LTS版本是Qt 5.6）。 2.介绍了Qt Charts, Data Visualization模块的使用，这是Qt 5.7以后才出现在社区版Qt中的模块，其他书籍没有介绍过的。 3.专注讲解Qt C 编程，内容全面而深入。每个编程主题都精心设计了完整的实例程序，通过实例程序讲解主要类的使用。实例注重实际编程需求，很多实例代码可以直接用于应用程序开发。 4.本书内容安排上循序渐进，编程主题与实例的讲解也完全站在学习者的角度，既讲解原理，也讲解代码实现，让读者跟随着书的内容就能掌握技术要点。",¥61.40,61.40,¥89.00,89.00,6.9, 2018-05-01,  人民邮电出版社,9.0,291,http://product.dangdang.com/25265627.html,images/model/guan/url_none.png
245,p23625430,从Paxos到Zookeeper：分布式一致性原理与实践,从Paxos到Zookeeper：分布式一致性原理与实践分布式一致性及ZooKeeper实战**著作 来自国内极其复杂悠久系统,倪超著,国内罕见系统讲解ZooKeeper这一应用广泛、成熟的分布式协调框架之技术书。 原理深入，阐述清晰，覆盖ACID、CAP、BASE，二阶段/三阶段提交，Paxos、ZAB协议等热门话题。 彻底剖析分布式一致性问题，并给出相应系统思路，以及完整解决方案及实战参考。 无论开发人员，还是运维人士，都可通过书中ZooKeeper使用方法、内部实现及运维技巧来全面提升。,¥51.70,51.70,¥75.00,75.00,6.9, 2015-02-01,  电子工业出版社,9.0,2471,http://product.dangdang.com/23625430.html,images/model/guan/url_none.png
246,p23656275,数据结构（C语言版）（第2版）附微课视频,数据结构（C语言版）（第2版）附微课视频严蔚敏老师新作，考研推荐教材，比原版资料更全更贴合考研大纲，赠送全书所有算法微课动画视频以及教学大纲、源代码、实验指导书，国家十二五规划教材,严蔚敏 李冬梅 吴伟民,视频截图,¥29.20,29.20,¥35.00,35.00,8.35, 2016-08-01,  人民邮电出版社,9.0,1600,http://product.dangdang.com/23656275.html,images/model/guan/url_none.png
247,p25065666,视觉SLAM十四讲：从理论到实践,视觉SLAM十四讲：从理论到实践首著问世，国内作者原创SLAM技术书，从基础理论到代码实现，余凯、谭平等大咖好评！,高翔 等著,适读人群：本书适合对SLAM感兴趣的读者阅读，也适合有志于从事计算机视觉、机器人研究等领域的广大学生阅读，可作为SLAM技术的入门教材。 SLAM技术是全自动无人驾驶、无人机、机器人等人工智能产品的核心技术之一。 作者是SLAM领域非常杰出的青年专家。 书中不仅有深入浅出的讲解，同时注重理论和实践结合，大大降低了国内学生和相关从业者的进入门槛。,¥51.70,51.70,¥75.00,75.00,6.9, 2017-04-01,  电子工业出版社,9.0,1772,http://product.dangdang.com/25065666.html,images/model/guan/url_none.png
248,p23503127,Python自然语言处理,Python自然语言处理Python自然语言处理的权威之作,Steven Bird,Python自然语言处理方面的权威之作 快速了解一些概念及基本工作原理的必读 提供丰富英文语料库和代码，方便练习 从输入法联想提示（predictive text）、email过滤到自动文本汇总、机器翻译，大量的语言相关的技术都离不开自然语言处理的支持，而这本书提供了自然语言处理的入门指南。通过本书，你将学到如何编写能处理大量非结构化文本的Python程序。你可以访问具有丰富标注的、涵盖了语言学各种数据结构的数据集，而且你将学习分析书面文档的内容以及结构的主要算法。 通过大量的例子和练习，本书将帮助你： 从非结构化文本中提取信息，无论是猜测主题还是识别 命名实体 ； 分析文本的语言学结构，包括语法和语义分析； 访问流行的语言学数据集，包括WordNet和treebanks； 整合从语言学到人工智能等多个领域的技术。,¥61.40,61.40,¥89.00,89.00,6.9, 2014-07-01,  人民邮电出版社,9.0,2851,http://product.dangdang.com/23503127.html,images/model/guan/url_none.png
249,p23738363,SEO实战密码――60天网站流量提高20倍（第3版）,SEO实战密码――60天网站流量提高20倍（第3版）《SEO实战密码》荣获“电子工业出版社畅销图书奖”！ 第2版荣获“第十二届输出版优秀图书”、“当当五星图书”！ SEO教父级人物Zac经典作品，内容增量全新改版！,昝辉 Zac 著,Zac老师是中国SEO行业*权威专家，《SEO实战密码》在过去的5年中，累计销售达十二万余册。,¥74.50,74.50,¥108.00,108.00,6.9, 2015-07-01,  电子工业出版社,9.0,4543,http://product.dangdang.com/23738363.html,images/model/guan/url_none.png
250,p25296509,Python带我起飞――入门、进阶、商业实战（python入门级，小白快速上手）,Python带我起飞――入门、进阶、商业实战（python入门级，小白快速上手）“教学视频+ 图书+ QQ群交流、答疑”三维学习方案，让Python学习更轻松。赠送教学视频47段，共计429分钟。全书共计42个实例。15位技术专家联合推荐！,李金洪,这是一本容易学会、学以致用的书。 一本好书，只有读完才有收获。 学习中怕的是密密麻麻的文字、晦涩的文字，I这会人读不下去，时不时让人想放弃。 为此，本书采用丰富而结构化的层次，采用短段、短句，希望读者阅读时有一种 顺水行舟 的轻快感。 此特色，可能在买书时，感觉并不明显；但在使用，将真真实实体会到它的好。,¥54.50,54.50,¥79.00,79.00,6.9, 2018-06-01,  电子工业出版社,10.0,81,http://product.dangdang.com/25296509.html,images/model/guan/url_none.png
251,p22786088,锋利的jQuery(第2版)(畅销书升级版，增加jQuery Mobile和性能优化),锋利的jQuery(第2版)(畅销书升级版，增加jQuery Mobile和性能优化)web前端开发名作 轻量级Javascript库jQuery图书畅销升级版 增加jQuery Mobile和性能优化等实用内容,单东林 张晓菲 魏然 编著,《锋利的jQuery(第2版)》是《锋利的jQuery》全新升级版，例子采用全新的UI，代码更符合语义化；增加jQuery Mobile的章节；增加jQuery版本变化的章节；增加jQuery性能优化和技巧的章节 提供了丰富的附录： jQuery中的$(document).ready()方法 jQuery加载并解析XML 前端开发调试工具Firbug 插件的API AJAX的核心对象XMLHttpRequest jQuery API速查表 jQuery中的$.ajax方法,¥33.80,33.80,¥49.00,49.00,6.9, 2012-07-01,  人民邮电出版社,9.0,11371,http://product.dangdang.com/22786088.html,images/model/guan/url_none.png
252,p24045162,Word Excel PPT 2016办公应用从入门到精通,Word Excel PPT 2016办公应用从入门到精通畅销书升级版 Office入门级宝典 现代商务办公实战技巧精粹从新手到高手 Excel高效办公公式与函数数据处理与分析全掌握 PPT word文档制作教程书籍 附光盘含视频讲解 模板技巧等海量资源,神龙工作室,办公图书三冠王，Word/Excel/PPT 2016版，重磅来袭！ 畅销王：Word/Excel/PPT 2010/2013版本均长期雄踞网店计算机类畅销书榜首！ 高效王：完美呈现Office办公核心功能，集实战案例、经验技巧、职场心得于一体！ 视频王：20小时视频教程，一次搞定同步学习、高效技法、行业应用！ 超值赠送1：10小时与本书内容同步的视频！ 超值赠送2：8小时财会办公/人力资源管理/文秘办公等实战案例视频！ 超值赠送3：2小时高效运用Word/Excel/PPT视频！ 超值赠送4：918套涵盖各个办公领域的实用模板！ 超值赠送5：1280个Office 2013应用技巧！ 超值赠送6：价值59元的Excel函数与公式使用详解电子书！ 超值赠送7：300个电脑常见问题解答！ 超值赠送8：视频讲解打印机/扫描仪等常用办公设备及工具软件的使用！,¥33.80,33.80,¥49.00,49.00,6.9, 2016-10-01,  人民邮电出版社,9.0,2940,http://product.dangdang.com/24045162.html,images/model/guan/url_none.png
253,p25218871,The Little SAS Book 中文版,The Little SAS Book 中文版统计分析和数据挖掘领域风靡全球20多年的“圣经级”经典小黄书《The Little SAS Book》引进中文版，SAS中国公司官方支持。SAS公司联合创始人古德奈特、中国人民大学陈忠阳、中信银行梁建,"[美]Lora D. Delwiche（洛拉・D・德尔维奇） , Susan J. Slaughter（苏珊・J・斯劳特） 著，小小SAS翻译组 译",通过《The Little SAS Book中文版》轻松入门SAS 经典，只会变得更加经典。《The Little SAS Book中文版》是每一个学习SAS编程的人必不可少的一本书。洛拉 D.德尔维奇和苏珊 J.斯劳特提供了一种较为容易上手的方法，使得读者能够简单快速地学习SAS语言*常用的功能。每个主题都包含示例和图形。 第5版已经完全更新，用以反映SAS 9.3引入的新的默认输出方式。此外，本版有一章专门介绍ODS绘图，包括SGPLOT过程和SGPANEL过程。其他变化包括扩大了基于语言学排序的覆盖范围，以及增加了一个新的小节专门介绍宏变量与文本串的连接。 每一位SAS程序员的书架上都应该有这本书。它不仅仅能带你入门，更是你日后不断反复学习、巩固提升编程技巧的知识源泉。,¥68.30,68.30,¥99.00,99.00,6.9, 2018-02-01,  清华大学出版社,10.0,694,http://product.dangdang.com/25218871.html,images/model/guan/url_none.png
